FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
201741|Dale Creek|Stream|CO|08|Larimer|069|405346N|1052222W|40.89606|-105.37271|411227N|1052645W|41.207492|-105.445726|1948|6391|Virginia Dale|10/13/1978|11/17/2010
201744|Little Snake River|Stream|CO|08|Moffat|081|402709N|1082632W|40.4524675|-108.4423201|405936N|1070251W|40.9932999|-107.047552|1713|5620|Twelvemile Mesa|10/13/1978|
201847|Diamond Field|Flat|CO|08|Moffat|081|405935N|1085037W|40.9930162|-108.8437258|||||2314|7592|Sparks|10/13/1978|
201849|North Fork Powder Wash|Valley|CO|08|Moffat|081|405858N|1081702W|40.982742|-108.2839837|410316N|1081541W|41.0544081|-108.261483|1969|6460|Powder Wash|10/13/1978|
201850|West Side Canal|Canal|WY|56|Carbon|007|410016N|1074036W|41.00439|-107.67664|||||1925|6316|Baggs|10/13/1978|11/17/2010
201851|Darr Ditch|Canal|CO|08|Moffat|081|410010N|1074853W|41.0027426|-107.814797|||||1870|6135|Poison Basin|10/13/1978|
201852|Woodbury Ditch|Canal|CO|08|Moffat|081|410030N|1074832W|41.008298|-107.8089634|||||1869|6132|Poison Basin|10/13/1978|
201853|Heeley Ditch|Canal|CO|08|Moffat|081|410018N|1075002W|41.0049647|-107.8339642|||||1868|6129|Poison Basin|10/13/1978|
201854|Trowel Ditch|Canal|CO|08|Moffat|081|405910N|1074612W|40.9860761|-107.7700732|||||1878|6161|Thornburgh Gulch|10/13/1978|
201861|Battle Creek|Stream|CO|08|Routt|107|405958N|1071412W|40.99941|-107.2367241|410834N|1065918W|41.1427421|-106.9883829|2038|6686|Tumble Mountain|10/13/1978|
201866|Elkhorn Stock Driveway|Trail|CO|08|Routt|107|410020N|1065948W|41.0055222|-106.9967171|||||2572|8438|Solomon Creek|10/13/1978|
201869|Commissary Park|Flat|CO|08|Jackson|057|410030N|1064852W|41.0083016|-106.814488|||||2552|8373|Dudley Creek|10/13/1978|
201870|Ryan Park|Flat|CO|08|Jackson|057|405950N|1064732W|40.9971909|-106.7922651|||||2630|8629|West Fork Lake|10/13/1978|
201875|State Line Trail|Trail|WY|56|Carbon|007|405945N|1064002W|40.995803|-106.6672606|||||3047|9997|Davis Peak|06/05/1979|
201884|Continental Ditch|Canal|CO|08|Jackson|057|410015N|1063532W|41.0041367|-106.5922579|||||2569|8428|Trent Creek|10/13/1978|
201894|Red Mountain|Summit|CO|08|Larimer|069|405941N|1055606W|40.994699|-105.9350058|||||2772|9094|Crazy Mountain|10/13/1978|
201937|Bliler and Boswell Ditch|Canal|CO|08|Larimer|069|410005N|1060048W|41.0013649|-106.0133429|||||2348|7703|Woods Landing|10/13/1978|
201969|Chalk Bluffs|Cliff|CO|08|Weld|123|405630N|1043747W|40.9416488|-104.6296859|||||1801|5909|Chalk Bluffs West|10/13/1978|
202890|Lodgepole Creek|Stream|CO|08|Sedgwick|115|405718N|1022304W|40.9549919|-102.3843535|411917N|1051157W|41.3213685|-105.1991452|1072|3517|Ovid|10/13/1978|04/01/2011
204647|North Platte River|Stream|NE|31|Lincoln|111|410650N|1004033W|41.1138889|-100.6758333|403823N|1062419W|40.6397222|-106.4052778|844|2769|Maxwell SW|10/13/1978|03/21/2008
204920|Routt National Forest|Forest|CO|08|Routt|107|403232N|1064525W|40.5421423|-106.7570116|||||2638|8655|Rocky Peak|10/13/1978|01/15/2013
205015|Continental Divide|Ridge|CO|08|Grand|049|390001N|1063550W|39.00027|-106.5972536|||||3915|12844|Independence Pass|10/13/1978|
371673|Boyd Hollow|Valley|WY|56|Lincoln|023|420245N|1105848W|42.0457708|-110.9799101|420325N|1110334W|42.0568806|-111.0593582|1941|6368|Cokeville|06/21/1979|03/21/2011
372020|Christy Canyon|Valley|WY|56|Lincoln|023|415901N|1110015W|41.983739|-111.004143|420135N|1110421W|42.0263257|-111.0724145|1952|6404|South Lake|06/21/1979|01/12/2011
372479|Dry Hollow|Valley|WY|56|Lincoln|023|420458N|1105856W|42.082681|-110.98217|420415N|1110303W|42.0708333|-111.0508333|1891|6204|Cokeville|06/21/1979|03/21/2011
372631|Erwine Creek|Stream|WY|56|Lincoln|023|420846N|1110004W|42.1460458|-111.0010219|420723N|1110349W|42.12299|-111.0635251|1861|6106|Border|06/21/1979|11/08/2010
372633|Etcheverry Ditch|Canal|ID|16|Bear Lake|007|421415N|1110312W|42.2374316|-111.0532466|||||1848|6063|Border|06/21/1979|
372824|Garrett Creek|Stream|WY|56|Lincoln|023|420726N|1105822W|42.123978|-110.972686|420559N|1110259W|42.0997222|-111.0497222|1872|6142|Cokeville|06/21/1979|11/08/2010
374233|North Willow Creek|Stream|WY|56|Lincoln|023|421013N|1110137W|42.1702778|-111.0269444|420838N|1110306W|42.1438889|-111.0516667|1862|6109|Border|06/21/1979|11/14/2007
374472|Poison Creek|Stream|WY|56|Lincoln|023|420552N|1105857W|42.09767|-110.98253|420537N|1110334W|42.0936111|-111.0594444|1879|6165|Cokeville|06/21/1979|11/08/2010
374519|Potato Creek|Stream|WY|56|Lincoln|023|420759N|1105957W|42.13314|-110.99912|420634N|1110346W|42.1094|-111.06264|1884|6181|Marse|06/21/1979|11/08/2010
375098|Snow Hollow|Valley|WY|56|Lincoln|023|420042N|1105900W|42.011805|-110.983458|420157N|1110254W|42.0325|-111.0483333|1934|6345|Cokeville|06/21/1979|03/22/2011
375986|Wood Hollow|Valley|WY|56|Lincoln|023|420007N|1105926W|42.002031|-110.990431|420056N|1110253W|42.0155556|-111.0480556|1931|6335|Cokeville|06/21/1979|03/22/2011
376070|North Fork Teton River|Stream|ID|16|Fremont|043|435530N|1111733W|43.9249137|-111.2924493|435530N|1111733W|43.9249137|-111.2924493|1676|5499|Drummond|08/01/1990|
